dt,AverageTemperature,AverageTemperatureUncertainty,Country,Year
2011-12-01,-2.692,0.36,Armenia,2011
2012-01-01,-2.78,0.5770000000000001,Armenia,2012
2012-02-01,-5.478999999999999,0.583,Armenia,2012
2012-03-01,0.3630000000000004,0.225,Armenia,2012
2012-04-01,12.004,0.361,Armenia,2012
2012-05-01,16.084,0.465,Armenia,2012
2012-06-01,20.418,0.263,Armenia,2012
2012-07-01,22.252,0.565,Armenia,2012
2012-08-01,23.687,0.547,Armenia,2012
2012-09-01,18.592,0.371,Armenia,2012
2012-10-01,13.265,0.331,Armenia,2012
2012-11-01,6.766,0.484,Armenia,2012
2012-12-01,-0.963,1.083,Armenia,2012
2013-01-01,-2.4140000000000006,0.542,Armenia,2013
2013-02-01,0.5860000000000003,0.938,Armenia,2013
2013-03-01,4.401,0.591,Armenia,2013
2013-04-01,10.492,0.292,Armenia,2013
2013-05-01,15.218,0.294,Armenia,2013
2013-06-01,19.142,0.277,Armenia,2013
2013-07-01,21.782,0.424,Armenia,2013
2013-08-01,21.543000000000003,0.306,Armenia,2013
2013-09-01,18.89903286384977,0.3216699362843729,Armenia,2013
1990-01-01,-1.265,0.301,Azerbaijan,1990
1990-02-01,1.882,0.472,Azerbaijan,1990
1990-03-01,6.204,0.528,Azerbaijan,1990
1990-04-01,10.115,0.362,Azerbaijan,1990
1990-05-01,14.94,0.448,Azerbaijan,1990
1990-06-01,21.342,0.265,Azerbaijan,1990
1990-07-01,24.204,0.38,Azerbaijan,1990
1990-08-01,22.383000000000003,0.318,Azerbaijan,1990
1990-09-01,20.125,0.263,Azerbaijan,1990
1990-10-01,12.591,0.433,Azerbaijan,1990
1990-11-01,9.235,0.361,Azerbaijan,1990
1990-12-01,2.148,0.352,Azerbaijan,1990
1991-01-01,0.236,0.295,Azerbaijan,1991
1991-02-01,0.2640000000000001,0.193,Azerbaijan,1991
1991-03-01,4.686999999999999,0.275,Azerbaijan,1991
1991-04-01,11.564,0.215,Azerbaijan,1991
1991-05-01,14.965000000000002,0.244,Azerbaijan,1991
1991-06-01,21.134,0.163,Azerbaijan,1991
1991-07-01,24.547,0.299,Azerbaijan,1991
1991-08-01,23.711,0.277,Azerbaijan,1991
1991-09-01,18.99,0.204,Azerbaijan,1991
1991-10-01,14.914,0.349,Azerbaijan,1991
1991-11-01,6.947,0.218,Azerbaijan,1991
1991-12-01,1.513,0.296,Azerbaijan,1991
1992-01-01,-0.958,0.546,Azerbaijan,1992
1992-02-01,0.1800000000000001,0.291,Azerbaijan,1992
1992-03-01,3.998,0.471,Azerbaijan,1992
1992-04-01,9.532,0.3720000000000001,Azerbaijan,1992
1992-05-01,13.941,0.185,Azerbaijan,1992
1992-06-01,19.712,0.25,Azerbaijan,1992
1992-07-01,22.586,0.213,Azerbaijan,1992
1992-08-01,21.554,0.294,Azerbaijan,1992
1992-09-01,17.664,0.343,Azerbaijan,1992
1992-10-01,12.492,0.313,Azerbaijan,1992
1992-11-01,6.595,0.356,Azerbaijan,1992
1992-12-01,1.36,0.736,Azerbaijan,1992
1993-01-01,-1.139,0.41,Azerbaijan,1993
1993-02-01,-0.976,0.481,Azerbaijan,1993
1993-03-01,4.658,0.469,Azerbaijan,1993
1993-04-01,9.874,0.418,Azerbaijan,1993
1993-05-01,15.269000000000002,0.419,Azerbaijan,1993
1993-06-01,19.76,0.32,Azerbaijan,1993
1993-07-01,22.802,0.282,Azerbaijan,1993
1993-08-01,22.792,0.181,Azerbaijan,1993
1993-09-01,18.468,0.304,Azerbaijan,1993
1993-10-01,11.805,0.246,Azerbaijan,1993
1993-11-01,1.869,0.56,Azerbaijan,1993
1993-12-01,1.131,0.341,Azerbaijan,1993
1994-01-01,1.797,0.33,Azerbaijan,1994
1994-02-01,-0.7729999999999999,0.285,Azerbaijan,1994
1994-03-01,5.279,0.236,Azerbaijan,1994
1994-04-01,11.707,0.442,Azerbaijan,1994
1994-05-01,15.7,0.188,Azerbaijan,1994
1994-06-01,19.182,0.305,Azerbaijan,1994
1994-07-01,22.533,0.293,Azerbaijan,1994
1994-08-01,22.84,0.196,Azerbaijan,1994
1994-09-01,19.246,0.182,Azerbaijan,1994
1994-10-01,13.526,0.158,Azerbaijan,1994
1994-11-01,7.1370000000000005,0.261,Azerbaijan,1994
1994-12-01,-0.4989999999999997,0.629,Azerbaijan,1994
1995-01-01,1.997,0.448,Azerbaijan,1995
1995-02-01,3.629,0.27,Azerbaijan,1995
1995-03-01,6.438,0.544,Azerbaijan,1995
1995-04-01,12.088,0.326,Azerbaijan,1995
1995-05-01,17.273,0.302,Azerbaijan,1995
1995-06-01,21.587,0.201,Azerbaijan,1995
1995-07-01,24.068,0.3,Azerbaijan,1995
1995-08-01,24.054,0.229,Azerbaijan,1995
1995-09-01,19.542,0.348,Azerbaijan,1995
1995-10-01,11.959,0.229,Azerbaijan,1995
1995-11-01,8.436,0.243,Azerbaijan,1995
1995-12-01,1.7080000000000002,0.423,Azerbaijan,1995
1996-01-01,-0.064,0.289,Azerbaijan,1996
1996-02-01,1.84,0.392,Azerbaijan,1996
1996-03-01,3.807,0.426,Azerbaijan,1996
1996-04-01,8.898000000000003,0.448,Azerbaijan,1996
1996-05-01,17.835,0.18,Azerbaijan,1996
1996-06-01,20.114,0.181,Azerbaijan,1996
1996-07-01,24.82,0.196,Azerbaijan,1996
1996-08-01,23.947,0.25,Azerbaijan,1996
1996-09-01,19.486,0.32,Azerbaijan,1996
1996-10-01,12.925,0.325,Azerbaijan,1996
1996-11-01,7.245,0.237,Azerbaijan,1996
1996-12-01,5.574,0.286,Azerbaijan,1996
1997-01-01,1.395,0.306,Azerbaijan,1997
1997-02-01,0.1220000000000001,0.417,Azerbaijan,1997
1997-03-01,3.3549999999999995,0.518,Azerbaijan,1997
1997-04-01,11.041,0.244,Azerbaijan,1997
1997-05-01,17.012,0.203,Azerbaijan,1997
1997-06-01,21.462,0.259,Azerbaijan,1997
1997-07-01,23.509,0.325,Azerbaijan,1997
1997-08-01,24.334,0.34,Azerbaijan,1997
1997-09-01,16.36,0.502,Azerbaijan,1997
1997-10-01,14.904000000000002,0.511,Azerbaijan,1997
1997-11-01,6.897,0.38,Azerbaijan,1997
1997-12-01,2.342,0.359,Azerbaijan,1997
1998-01-01,-0.3039999999999999,0.423,Azerbaijan,1998
1998-02-01,0.3870000000000001,0.627,Azerbaijan,1998
1998-03-01,5.666,0.295,Azerbaijan,1998
1998-04-01,13.108,0.47,Azerbaijan,1998
1998-05-01,17.052,0.193,Azerbaijan,1998
1998-06-01,23.873,0.298,Azerbaijan,1998
1998-07-01,24.645,0.264,Azerbaijan,1998
1998-08-01,24.857,0.149,Azerbaijan,1998
1998-09-01,19.107,0.194,Azerbaijan,1998
1998-10-01,13.795,0.338,Azerbaijan,1998
1998-11-01,8.99,0.186,Azerbaijan,1998
1998-12-01,4.3290000000000015,0.347,Azerbaijan,1998
1999-01-01,2.539,0.354,Azerbaijan,1999
1999-02-01,5.037,0.355,Azerbaijan,1999
1999-03-01,6.452999999999999,0.269,Azerbaijan,1999
1999-04-01,11.19,0.426,Azerbaijan,1999
1999-05-01,15.13,0.299,Azerbaijan,1999
1999-06-01,21.253,0.4320000000000001,Azerbaijan,1999
1999-07-01,24.167,0.231,Azerbaijan,1999
1999-08-01,25.752,0.301,Azerbaijan,1999
1999-09-01,18.696,0.265,Azerbaijan,1999
1999-10-01,13.669,0.263,Azerbaijan,1999
1999-11-01,6.031000000000001,0.292,Azerbaijan,1999
1999-12-01,4.303999999999999,0.792,Azerbaijan,1999
2000-01-01,0.629,0.377,Azerbaijan,2000
2000-02-01,2.584,0.388,Azerbaijan,2000
2000-03-01,5.003,0.383,Azerbaijan,2000
2000-04-01,14.130999999999998,0.298,Azerbaijan,2000
2000-05-01,15.849000000000002,0.208,Azerbaijan,2000
2000-06-01,21.073,0.288,Azerbaijan,2000
2000-07-01,25.917,0.464,Azerbaijan,2000
2000-08-01,24.937,0.24,Azerbaijan,2000
2000-09-01,19.729,0.29,Azerbaijan,2000
2000-10-01,11.625,0.215,Azerbaijan,2000
2000-11-01,6.533,0.187,Azerbaijan,2000
2000-12-01,3.574,0.196,Azerbaijan,2000
2001-01-01,1.014,0.243,Azerbaijan,2001
2001-02-01,3.989,0.428,Azerbaijan,2001
2001-03-01,8.783,0.519,Azerbaijan,2001
2001-04-01,12.345,0.391,Azerbaijan,2001
2001-05-01,16.328,0.269,Azerbaijan,2001
2001-06-01,21.832,0.341,Azerbaijan,2001
2001-07-01,24.709,0.276,Azerbaijan,2001
2001-08-01,24.533,0.1369999999999999,Azerbaijan,2001
2001-09-01,20.123,0.224,Azerbaijan,2001
2001-10-01,12.265999999999998,0.374,Azerbaijan,2001
2001-11-01,7.528,0.64,Azerbaijan,2001
2001-12-01,3.717,0.568,Azerbaijan,2001
2002-01-01,0.62,0.44,Azerbaijan,2002
2002-02-01,4.839,0.789,Azerbaijan,2002
2002-03-01,8.327,0.29,Azerbaijan,2002
2002-04-01,9.523,0.618,Azerbaijan,2002
2002-05-01,14.687,0.4370000000000001,Azerbaijan,2002
2002-06-01,20.536,0.205,Azerbaijan,2002
2002-07-01,24.732,0.422,Azerbaijan,2002
2002-08-01,23.483,0.365,Azerbaijan,2002
2002-09-01,21.086,0.34,Azerbaijan,2002
2002-10-01,15.305,0.575,Azerbaijan,2002
2002-11-01,8.606,0.223,Azerbaijan,2002
2002-12-01,-2.557,0.944,Azerbaijan,2002
2003-01-01,1.849,0.476,Azerbaijan,2003
2003-02-01,1.4680000000000002,0.136,Azerbaijan,2003
2003-03-01,2.918,0.3670000000000001,Azerbaijan,2003
2003-04-01,8.976,0.397,Azerbaijan,2003
2003-05-01,16.757,0.278,Azerbaijan,2003
2003-06-01,19.613,0.31,Azerbaijan,2003
2003-07-01,23.503,0.389,Azerbaijan,2003
2003-08-01,24.445,0.256,Azerbaijan,2003
2003-09-01,18.761,0.25,Azerbaijan,2003
2003-10-01,15.4,0.5379999999999999,Azerbaijan,2003
2003-11-01,7.07,0.232,Azerbaijan,2003
2003-12-01,3.057,0.27,Azerbaijan,2003
2004-01-01,2.934,0.574,Azerbaijan,2004
2004-02-01,4.034,0.373,Azerbaijan,2004
2004-03-01,7.571999999999999,0.257,Azerbaijan,2004
2004-04-01,9.998,0.417,Azerbaijan,2004
2004-05-01,16.18,0.311,Azerbaijan,2004
2004-06-01,21.323,0.274,Azerbaijan,2004
2004-07-01,22.814,0.263,Azerbaijan,2004
2004-08-01,24.927,0.197,Azerbaijan,2004
2004-09-01,19.623,0.195,Azerbaijan,2004
2004-10-01,13.52,0.479,Azerbaijan,2004
2004-11-01,7.876,0.36,Azerbaijan,2004
2004-12-01,0.633,0.62,Azerbaijan,2004
2005-01-01,1.137,0.405,Azerbaijan,2005
2005-02-01,0.4630000000000001,0.311,Azerbaijan,2005
2005-03-01,5.689,0.262,Azerbaijan,2005
2005-04-01,11.847,0.416,Azerbaijan,2005
2005-05-01,17.047,0.297,Azerbaijan,2005
2005-06-01,20.635,0.299,Azerbaijan,2005
2005-07-01,25.517,0.201,Azerbaijan,2005
2005-08-01,24.131,0.225,Azerbaijan,2005
2005-09-01,20.089,0.328,Azerbaijan,2005
2005-10-01,13.177,0.363,Azerbaijan,2005
2005-11-01,7.571000000000001,0.258,Azerbaijan,2005
2005-12-01,4.944,0.409,Azerbaijan,2005
2006-01-01,-1.433,0.73,Azerbaijan,2006
2006-02-01,2.31,0.321,Azerbaijan,2006
2006-03-01,7.183,0.438,Azerbaijan,2006
2006-04-01,11.629,0.374,Azerbaijan,2006
2006-05-01,16.346,0.231,Azerbaijan,2006
2006-06-01,24.331,0.245,Azerbaijan,2006
2006-07-01,23.873,0.212,Azerbaijan,2006
2006-08-01,26.676,0.4320000000000001,Azerbaijan,2006
2006-09-01,19.721,0.291,Azerbaijan,2006
2006-10-01,14.837,0.404,Azerbaijan,2006
2006-11-01,6.643,0.254,Azerbaijan,2006
2006-12-01,0.4309999999999998,0.422,Azerbaijan,2006
2007-01-01,1.242,0.3720000000000001,Azerbaijan,2007
2007-02-01,1.87,0.28,Azerbaijan,2007
2007-03-01,5.064,0.268,Azerbaijan,2007
2007-04-01,9.004000000000003,0.399,Azerbaijan,2007
2007-05-01,18.04,0.282,Azerbaijan,2007
2007-06-01,21.688,0.422,Azerbaijan,2007
2007-07-01,23.554,0.244,Azerbaijan,2007
2007-08-01,24.987,0.15,Azerbaijan,2007
2007-09-01,21.381,0.317,Azerbaijan,2007
2007-10-01,14.603000000000002,0.281,Azerbaijan,2007
2007-11-01,6.64,0.226,Azerbaijan,2007
2007-12-01,2.105,0.435,Azerbaijan,2007
2008-01-01,-4.734,0.8059999999999999,Azerbaijan,2008
2008-02-01,0.163,0.361,Azerbaijan,2008
2008-03-01,10.329,0.35,Azerbaijan,2008
2008-04-01,14.018,0.257,Azerbaijan,2008
2008-05-01,16.006,0.241,Azerbaijan,2008
2008-06-01,20.731,0.278,Azerbaijan,2008
2008-07-01,24.692,0.203,Azerbaijan,2008
2008-08-01,25.109,0.258,Azerbaijan,2008
2008-09-01,19.723,0.343,Azerbaijan,2008
2008-10-01,13.377,0.361,Azerbaijan,2008
2008-11-01,7.843,0.227,Azerbaijan,2008
2008-12-01,1.129,0.32,Azerbaijan,2008
2009-01-01,-0.0059999999999999,0.4920000000000001,Azerbaijan,2009
2009-02-01,4.374,0.583,Azerbaijan,2009
2009-03-01,6.959,0.34,Azerbaijan,2009
2009-04-01,8.565000000000001,0.317,Azerbaijan,2009
2009-05-01,16.660999999999998,0.279,Azerbaijan,2009
2009-06-01,21.919,0.327,Azerbaijan,2009
2009-07-01,25.05,0.434,Azerbaijan,2009
2009-08-01,21.939,0.297,Azerbaijan,2009
2009-09-01,18.202,0.255,Azerbaijan,2009
2009-10-01,14.897,0.416,Azerbaijan,2009
2009-11-01,8.525,0.263,Azerbaijan,2009
2009-12-01,4.255,0.438,Azerbaijan,2009
2010-01-01,3.124,0.398,Azerbaijan,2010
2010-02-01,2.932,0.386,Azerbaijan,2010
2010-03-01,6.968999999999999,0.353,Azerbaijan,2010
2010-04-01,10.637,0.177,Azerbaijan,2010
2010-05-01,16.903000000000002,0.45,Azerbaijan,2010
2010-06-01,24.232,0.479,Azerbaijan,2010
2010-07-01,26.607,0.371,Azerbaijan,2010
2010-08-01,25.546,0.247,Azerbaijan,2010
2010-09-01,21.236,0.254,Azerbaijan,2010
2010-10-01,14.175,0.301,Azerbaijan,2010
2010-11-01,9.066,0.544,Azerbaijan,2010
2010-12-01,6.125,0.5,Azerbaijan,2010
2011-01-01,1.658,0.351,Azerbaijan,2011
2011-02-01,0.5950000000000001,0.28,Azerbaijan,2011
2011-03-01,5.343999999999999,0.205,Azerbaijan,2011
2011-04-01,9.952,0.207,Azerbaijan,2011
2011-05-01,16.772000000000002,0.207,Azerbaijan,2011
2011-06-01,21.972,0.374,Azerbaijan,2011
2011-07-01,26.485,0.283,Azerbaijan,2011
2011-08-01,23.431,0.216,Azerbaijan,2011
2011-09-01,18.858,0.216,Azerbaijan,2011
2011-10-01,12.319,0.339,Azerbaijan,2011
2011-11-01,2.6580000000000004,0.364,Azerbaijan,2011
2011-12-01,1.66,0.442,Azerbaijan,2011
2012-01-01,0.3120000000000001,0.445,Azerbaijan,2012
2012-02-01,-1.7889999999999997,0.384,Azerbaijan,2012
2012-03-01,3.6309999999999993,0.384,Azerbaijan,2012
2012-04-01,14.466,0.312,Azerbaijan,2012
2012-05-01,19.13000000000001,0.389,Azerbaijan,2012
2012-06-01,23.063,0.473,Azerbaijan,2012
2012-07-01,24.381,0.5770000000000001,Azerbaijan,2012
2012-08-01,25.547,0.352,Azerbaijan,2012
2012-09-01,20.219,0.247,Azerbaijan,2012
2012-10-01,15.834,0.46,Azerbaijan,2012
2012-11-01,9.433,0.774,Azerbaijan,2012
2012-12-01,2.814,1.12,Azerbaijan,2012
2013-01-01,2.5850000000000004,0.494,Azerbaijan,2013
2013-02-01,4.516,0.487,Azerbaijan,2013
2013-03-01,7.298999999999999,0.52,Azerbaijan,2013
2013-04-01,12.104,0.35,Azerbaijan,2013
2013-05-01,17.565,0.335,Azerbaijan,2013
2013-06-01,21.862,0.391,Azerbaijan,2013
2013-07-01,24.221,0.415,Azerbaijan,2013
2013-08-01,23.239,0.306,Azerbaijan,2013
2013-09-01,18.89903286384977,0.3216699362843729,Azerbaijan,2013
1990-01-01,14.464,0.821,Bahrain,1990
1990-02-01,16.645,0.936,Bahrain,1990
1990-03-01,20.504,0.746,Bahrain,1990
1990-04-01,25.131,0.7859999999999999,Bahrain,1990
1990-05-01,31.669,1.0,Bahrain,1990
1990-06-01,34.029,0.411,Bahrain,1990
1990-07-01,35.549,1.157,Bahrain,1990
1990-08-01,34.79,0.223,Bahrain,1990
1990-09-01,32.46400000000001,0.246,Bahrain,1990
1990-10-01,28.584,0.552,Bahrain,1990
1990-11-01,23.444000000000003,0.382,Bahrain,1990
1990-12-01,18.862,0.933,Bahrain,1990
1991-01-01,16.801000000000002,0.46,Bahrain,1991
1991-02-01,17.198,0.327,Bahrain,1991
1991-03-01,19.947000000000006,0.321,Bahrain,1991
1991-04-01,26.025,0.5760000000000001,Bahrain,1991
1991-05-01,28.729,0.467,Bahrain,1991
1991-06-01,32.511,0.547,Bahrain,1991
1991-07-01,33.81,0.47,Bahrain,1991
1991-08-01,33.549,0.332,Bahrain,1991
1991-09-01,31.352000000000004,0.287,Bahrain,1991
1991-10-01,28.068,0.195,Bahrain,1991
1991-11-01,22.723000000000003,0.254,Bahrain,1991
1991-12-01,19.03,0.361,Bahrain,1991
1992-01-01,13.191,0.329,Bahrain,1992
1992-02-01,15.245,0.264,Bahrain,1992
1992-03-01,17.419,0.294,Bahrain,1992
1992-04-01,23.773000000000003,0.626,Bahrain,1992
1992-05-01,29.999,0.236,Bahrain,1992
1992-06-01,34.111999999999995,0.589,Bahrain,1992
1992-07-01,34.281,0.36,Bahrain,1992
1992-08-01,34.694,0.44,Bahrain,1992
1992-09-01,32.103,0.39,Bahrain,1992
1992-10-01,26.863000000000003,0.156,Bahrain,1992
1992-11-01,22.972,0.306,Bahrain,1992
1992-12-01,17.48,0.408,Bahrain,1992
1993-01-01,14.611,0.482,Bahrain,1993
1993-02-01,16.623,0.443,Bahrain,1993
1993-03-01,20.578000000000007,0.324,Bahrain,1993
1993-04-01,24.593000000000004,0.182,Bahrain,1993
1993-05-01,30.058000000000003,0.445,Bahrain,1993
1993-06-01,33.162000000000006,0.458,Bahrain,1993
1993-07-01,35.219,0.41,Bahrain,1993
1993-08-01,35.30999999999999,0.303,Bahrain,1993
1993-09-01,32.337,0.328,Bahrain,1993
1993-10-01,29.196,0.672,Bahrain,1993
1993-11-01,23.433000000000003,0.385,Bahrain,1993
1993-12-01,18.871,0.478,Bahrain,1993
1994-01-01,17.865000000000006,0.239,Bahrain,1994
1994-02-01,17.345,0.281,Bahrain,1994
1994-03-01,20.793000000000006,0.36,Bahrain,1994
1994-04-01,26.405,0.276,Bahrain,1994
1994-05-01,31.08,0.395,Bahrain,1994
1994-06-01,33.974000000000004,0.347,Bahrain,1994
1994-07-01,35.083,0.282,Bahrain,1994
1994-08-01,34.626999999999995,0.391,Bahrain,1994
1994-09-01,32.853,0.479,Bahrain,1994
1994-10-01,29.029,0.446,Bahrain,1994
1994-11-01,24.978,0.537,Bahrain,1994
1994-12-01,16.773,0.201,Bahrain,1994
1995-01-01,16.666,0.365,Bahrain,1995
1995-02-01,17.973,0.4,Bahrain,1995
1995-03-01,20.251,0.271,Bahrain,1995
1995-04-01,24.923,0.216,Bahrain,1995
1995-05-01,30.781,0.265,Bahrain,1995
1995-06-01,34.056999999999995,0.5870000000000001,Bahrain,1995
1995-07-01,34.844,0.446,Bahrain,1995
1995-08-01,35.14,0.422,Bahrain,1995
1995-09-01,32.080000000000005,0.273,Bahrain,1995
1995-10-01,28.281,0.333,Bahrain,1995
1995-11-01,22.872,0.311,Bahrain,1995
1995-12-01,17.221,0.259,Bahrain,1995
1996-01-01,16.299,0.541,Bahrain,1996
1996-02-01,18.592,0.495,Bahrain,1996
1996-03-01,20.81,0.266,Bahrain,1996
1996-04-01,25.352,0.222,Bahrain,1996
1996-05-01,31.845,0.222,Bahrain,1996
1996-06-01,33.952000000000005,0.486,Bahrain,1996
1996-07-01,36.22,0.503,Bahrain,1996
1996-08-01,35.698,0.389,Bahrain,1996
1996-09-01,33.052,0.298,Bahrain,1996
1996-10-01,28.137,0.161,Bahrain,1996
1996-11-01,22.732,0.16,Bahrain,1996
1996-12-01,19.241,0.302,Bahrain,1996
1997-01-01,16.836000000000002,0.453,Bahrain,1997
1997-02-01,16.435,0.294,Bahrain,1997
1997-03-01,18.827,0.374,Bahrain,1997
1997-04-01,23.8,0.218,Bahrain,1997
1997-05-01,30.815,0.392,Bahrain,1997
1997-06-01,34.496,0.187,Bahrain,1997
1997-07-01,35.75700000000001,0.478,Bahrain,1997
1997-08-01,34.515,0.429,Bahrain,1997
1997-09-01,32.809000000000005,0.278,Bahrain,1997
1997-10-01,29.395,0.498,Bahrain,1997
1997-11-01,22.391,0.411,Bahrain,1997
1997-12-01,18.215,0.361,Bahrain,1997
1998-01-01,15.195,0.106,Bahrain,1998
1998-02-01,18.055,0.409,Bahrain,1998
1998-03-01,21.004,0.433,Bahrain,1998
1998-04-01,26.292,0.322,Bahrain,1998
1998-05-01,31.929,0.363,Bahrain,1998
1998-06-01,35.69000000000001,0.265,Bahrain,1998
1998-07-01,36.546,0.371,Bahrain,1998
1998-08-01,36.985,0.489,Bahrain,1998
1998-09-01,34.367000000000004,0.355,Bahrain,1998
1998-10-01,29.587,0.579,Bahrain,1998
1998-11-01,24.581,0.3670000000000001,Bahrain,1998
1998-12-01,21.118,0.151,Bahrain,1998
1999-01-01,17.739,0.382,Bahrain,1999
1999-02-01,19.708,0.305,Bahrain,1999
1999-03-01,21.313,0.68,Bahrain,1999
1999-04-01,27.338,0.27,Bahrain,1999
1999-05-01,32.129,0.261,Bahrain,1999
1999-06-01,35.86100000000001,0.327,Bahrain,1999
1999-07-01,35.908,0.389,Bahrain,1999
1999-08-01,36.317,0.402,Bahrain,1999
1999-09-01,34.048,0.642,Bahrain,1999
1999-10-01,29.825,0.317,Bahrain,1999
1999-11-01,24.273000000000003,0.242,Bahrain,1999
1999-12-01,18.450000000000006,0.276,Bahrain,1999
2000-01-01,16.703,0.179,Bahrain,2000
2000-02-01,17.003,0.296,Bahrain,2000
2000-03-01,20.414,0.343,Bahrain,2000
2000-04-01,28.337,0.3,Bahrain,2000
2000-05-01,32.172,0.635,Bahrain,2000
2000-06-01,34.417,0.447,Bahrain,2000
2000-07-01,36.776,0.415,Bahrain,2000
2000-08-01,36.477,0.322,Bahrain,2000
2000-09-01,32.536,0.116,Bahrain,2000
2000-10-01,28.982,0.173,Bahrain,2000
2000-11-01,22.455,0.741,Bahrain,2000
2000-12-01,18.577,0.172,Bahrain,2000
2001-01-01,15.576,0.313,Bahrain,2001
2001-02-01,17.186,0.435,Bahrain,2001
2001-03-01,22.135,0.505,Bahrain,2001
2001-04-01,26.878,0.593,Bahrain,2001
2001-05-01,32.412,0.277,Bahrain,2001
2001-06-01,34.555,0.617,Bahrain,2001
2001-07-01,36.19000000000001,0.355,Bahrain,2001
2001-08-01,36.093,0.312,Bahrain,2001
2001-09-01,33.65300000000001,0.344,Bahrain,2001
2001-10-01,29.606,0.217,Bahrain,2001
2001-11-01,23.222,0.265,Bahrain,2001
2001-12-01,21.666,0.258,Bahrain,2001
2002-01-01,16.389,0.304,Bahrain,2002
2002-02-01,18.005,0.329,Bahrain,2002
2002-03-01,22.436,0.401,Bahrain,2002
2002-04-01,25.831,0.38,Bahrain,2002
2002-05-01,32.374,0.144,Bahrain,2002
2002-06-01,34.534000000000006,0.359,Bahrain,2002
2002-07-01,36.797,0.521,Bahrain,2002
2002-08-01,35.855,0.47,Bahrain,2002
2002-09-01,33.136,0.19,Bahrain,2002
2002-10-01,29.922,0.255,Bahrain,2002
2002-11-01,23.089,0.238,Bahrain,2002
2002-12-01,18.829,0.1369999999999999,Bahrain,2002
2003-01-01,16.368000000000002,0.276,Bahrain,2003
2003-02-01,18.798,0.349,Bahrain,2003
2003-03-01,21.127,0.341,Bahrain,2003
2003-04-01,26.924,0.3229999999999999,Bahrain,2003
2003-05-01,31.972,0.235,Bahrain,2003
2003-06-01,35.347,0.361,Bahrain,2003
2003-07-01,36.28,0.684,Bahrain,2003
2003-08-01,36.148,0.3670000000000001,Bahrain,2003
2003-09-01,33.675000000000004,1.215,Bahrain,2003
2003-10-01,29.708,0.203,Bahrain,2003
2003-11-01,23.265,0.239,Bahrain,2003
2003-12-01,18.836,0.173,Bahrain,2003
2004-01-01,18.632,0.402,Bahrain,2004
2004-02-01,18.388,0.614,Bahrain,2004
2004-03-01,22.429,0.416,Bahrain,2004
2004-04-01,25.459,0.25,Bahrain,2004
2004-05-01,31.331,0.273,Bahrain,2004
2004-06-01,34.606,0.518,Bahrain,2004
2004-07-01,36.118,0.442,Bahrain,2004
2004-08-01,35.667,0.527,Bahrain,2004
2004-09-01,32.306999999999995,0.244,Bahrain,2004
2004-10-01,29.505,0.201,Bahrain,2004
2004-11-01,24.738000000000003,0.089,Bahrain,2004
2004-12-01,16.623,0.241,Bahrain,2004
2005-01-01,15.583,0.347,Bahrain,2005
2005-02-01,16.951,0.331,Bahrain,2005
2005-03-01,21.592,0.333,Bahrain,2005
2005-04-01,26.56900000000001,0.248,Bahrain,2005
2005-05-01,31.002,0.36,Bahrain,2005
2005-06-01,34.825,0.604,Bahrain,2005
2005-07-01,36.192,0.831,Bahrain,2005
2005-08-01,36.166,0.477,Bahrain,2005
2005-09-01,32.899,0.225,Bahrain,2005
2005-10-01,28.347,0.313,Bahrain,2005
2005-11-01,23.906,0.118,Bahrain,2005
2005-12-01,19.766,0.287,Bahrain,2005
2006-01-01,16.744,0.377,Bahrain,2006
2006-02-01,18.876,0.603,Bahrain,2006
2006-03-01,22.09800000000001,0.5479999999999999,Bahrain,2006
2006-04-01,26.4,0.433,Bahrain,2006
2006-05-01,32.795,0.5,Bahrain,2006
2006-06-01,35.566,0.436,Bahrain,2006
2006-07-01,36.786,0.568,Bahrain,2006
2006-08-01,36.239,0.447,Bahrain,2006
