,dt,AverageTemperature,AverageTemperatureUncertainty,Country,Year
2111,1999-09-01,15.317,0.185,China,1999
2112,1999-10-01,8.084,0.183,China,1999
2113,1999-11-01,0.974,0.16,China,1999
2114,1999-12-01,-5.442,0.227,China,1999
2115,2000-01-01,-8.254,0.249,China,2000
2116,2000-02-01,-5.5390000000000015,0.141,China,2000
2117,2000-03-01,2.196,0.158,China,2000
2118,2000-04-01,8.84,0.121,China,2000
2119,2000-05-01,15.253,0.139,China,2000
2120,2000-06-01,18.493,0.248,China,2000
2121,2000-07-01,20.942,0.196,China,2000
2122,2000-08-01,19.08,0.249,China,2000
2123,2000-09-01,14.741,0.14,China,2000
2124,2000-10-01,7.385999999999999,0.188,China,2000
2125,2000-11-01,-0.764,0.145,China,2000
2126,2000-12-01,-5.517,0.133,China,2000
2127,2001-01-01,-7.728,0.191,China,2001
2128,2001-02-01,-3.809,0.128,China,2001
2129,2001-03-01,2.478,0.236,China,2001
2130,2001-04-01,8.556000000000001,0.183,China,2001
2131,2001-05-01,14.723,0.179,China,2001
2132,2001-06-01,18.593,0.177,China,2001
2133,2001-07-01,20.833,0.127,China,2001
2134,2001-08-01,19.096,0.134,China,2001
2135,2001-09-01,15.011,0.235,China,2001
2136,2001-10-01,8.745999999999999,0.149,China,2001
2137,2001-11-01,1.406,0.181,China,2001
2138,2001-12-01,-6.747999999999998,0.171,China,2001
2139,2002-01-01,-5.917000000000001,0.123,China,2002
2140,2002-02-01,-1.7200000000000002,0.116,China,2002
2141,2002-03-01,3.86,0.218,China,2002
2142,2002-04-01,9.195,0.154,China,2002
2143,2002-05-01,14.157,0.148,China,2002
2144,2002-06-01,18.738,0.125,China,2002
2145,2002-07-01,20.319000000000003,0.201,China,2002
2146,2002-08-01,19.284,0.123,China,2002
2147,2002-09-01,14.272,0.1639999999999999,China,2002
2148,2002-10-01,7.4769999999999985,0.247,China,2002
2149,2002-11-01,0.246,0.193,China,2002
2150,2002-12-01,-6.363,0.214,China,2002
2151,2003-01-01,-7.209,0.246,China,2003
2152,2003-02-01,-2.8050000000000006,0.166,China,2003
2153,2003-03-01,2.331,0.177,China,2003
2154,2003-04-01,9.037,0.217,China,2003
2155,2003-05-01,13.892,0.231,China,2003
2156,2003-06-01,18.086,0.279,China,2003
2157,2003-07-01,19.766,0.246,China,2003
2158,2003-08-01,18.971,0.245,China,2003
2159,2003-09-01,15.089,0.228,China,2003
2160,2003-10-01,8.142000000000001,0.291,China,2003
2161,2003-11-01,0.534,0.133,China,2003
2162,2003-12-01,-5.569999999999999,0.155,China,2003
2163,2004-01-01,-7.353999999999999,0.236,China,2004
2164,2004-02-01,-2.7440000000000007,0.181,China,2004
2165,2004-03-01,3.138,0.211,China,2004
2166,2004-04-01,10.284,0.192,China,2004
2167,2004-05-01,14.171,0.2,China,2004
2168,2004-06-01,18.159,0.273,China,2004
2169,2004-07-01,19.886,0.193,China,2004
2170,2004-08-01,18.757,0.192,China,2004
2171,2004-09-01,14.795,0.113,China,2004
2172,2004-10-01,7.661,0.225,China,2004
2173,2004-11-01,1.002,0.207,China,2004
2174,2004-12-01,-5.202000000000001,0.132,China,2004
2175,2005-01-01,-7.648,0.256,China,2005
2176,2005-02-01,-5.73,0.196,China,2005
2177,2005-03-01,2.237,0.14,China,2005
2178,2005-04-01,9.581,0.186,China,2005
2179,2005-05-01,14.079,0.142,China,2005
2180,2005-06-01,19.03,0.198,China,2005
2181,2005-07-01,20.465,0.18,China,2005
2182,2005-08-01,18.861,0.1639999999999999,China,2005
2183,2005-09-01,15.706,0.088,China,2005
2184,2005-10-01,8.201,0.183,China,2005
2185,2005-11-01,1.359,0.129,China,2005
2186,2005-12-01,-7.178999999999999,0.166,China,2005
2187,2006-01-01,-7.001999999999999,0.231,China,2006
2188,2006-02-01,-3.224,0.172,China,2006
2189,2006-03-01,2.53,0.233,China,2006
2190,2006-04-01,8.887,0.278,China,2006
2191,2006-05-01,14.524,0.226,China,2006
2192,2006-06-01,18.417,0.221,China,2006
2193,2006-07-01,20.615,0.206,China,2006
2194,2006-08-01,20.066,0.17,China,2006
2195,2006-09-01,14.797,0.105,China,2006
2196,2006-10-01,9.595,0.131,China,2006
2197,2006-11-01,1.694,0.178,China,2006
2198,2006-12-01,-5.523,0.126,China,2006
2199,2007-01-01,-6.791,0.12,China,2007
2200,2007-02-01,-1.1770000000000005,0.138,China,2007
2201,2007-03-01,2.673,0.171,China,2007
2202,2007-04-01,9.246,0.143,China,2007
2203,2007-05-01,15.425999999999998,0.129,China,2007
2204,2007-06-01,18.807,0.153,China,2007
2205,2007-07-01,20.174,0.095,China,2007
2206,2007-08-01,19.787,0.121,China,2007
2207,2007-09-01,14.989,0.196,China,2007
2208,2007-10-01,8.052999999999999,0.12,China,2007
2209,2007-11-01,1.012,0.099,China,2007
2210,2007-12-01,-4.678,0.144,China,2007
2211,2008-01-01,-8.899999999999997,0.244,China,2008
2212,2008-02-01,-6.205,0.258,China,2008
2213,2008-03-01,4.336,0.175,China,2008
2214,2008-04-01,9.603,0.135,China,2008
2215,2008-05-01,14.874,0.136,China,2008
2216,2008-06-01,18.462,0.22,China,2008
2217,2008-07-01,20.28,0.107,China,2008
2218,2008-08-01,18.826,0.202,China,2008
2219,2008-09-01,15.071,0.1639999999999999,China,2008
2220,2008-10-01,8.635,0.12,China,2008
2221,2008-11-01,0.84,0.154,China,2008
2222,2008-12-01,-5.029,0.139,China,2008
2223,2009-01-01,-6.920999999999999,0.157,China,2009
2224,2009-02-01,-1.879,0.177,China,2009
2225,2009-03-01,2.721,0.133,China,2009
2226,2009-04-01,10.277,0.217,China,2009
2227,2009-05-01,14.555,0.147,China,2009
2228,2009-06-01,18.412,0.116,China,2009
2229,2009-07-01,20.251,0.238,China,2009
2230,2009-08-01,19.157,0.237,China,2009
2231,2009-09-01,15.26,0.121,China,2009
2232,2009-10-01,8.934999999999997,0.125,China,2009
2233,2009-11-01,-0.926,0.202,China,2009
2234,2009-12-01,-6.127999999999999,0.159,China,2009
2235,2010-01-01,-6.718999999999999,0.264,China,2010
2236,2010-02-01,-3.886,0.244,China,2010
2237,2010-03-01,1.7360000000000002,0.19,China,2010
2238,2010-04-01,7.349,0.162,China,2010
2239,2010-05-01,14.293,0.182,China,2010
2240,2010-06-01,18.649,0.179,China,2010
2241,2010-07-01,21.043000000000003,0.191,China,2010
2242,2010-08-01,19.657,0.241,China,2010
2243,2010-09-01,15.117,0.148,China,2010
2244,2010-10-01,7.989999999999998,0.105,China,2010
2245,2010-11-01,1.401,0.196,China,2010
2246,2010-12-01,-6.049,0.222,China,2010
2247,2011-01-01,-10.498,0.198,China,2011
2248,2011-02-01,-3.0990000000000006,0.131,China,2011
2249,2011-03-01,0.6679999999999999,0.251,China,2011
2250,2011-04-01,9.503,0.148,China,2011
2251,2011-05-01,14.274,0.204,China,2011
2252,2011-06-01,18.73,0.213,China,2011
2253,2011-07-01,20.449,0.17,China,2011
2254,2011-08-01,19.623,0.129,China,2011
2255,2011-09-01,14.466,0.182,China,2011
2256,2011-10-01,8.493,0.16,China,2011
2257,2011-11-01,1.891,0.142,China,2011
2258,2011-12-01,-6.215,0.26,China,2011
2259,2012-01-01,-9.344,0.194,China,2012
2260,2012-02-01,-5.1930000000000005,0.202,China,2012
2261,2012-03-01,1.666,0.153,China,2012
2262,2012-04-01,9.736,0.251,China,2012
2263,2012-05-01,15.09,0.219,China,2012
2264,2012-06-01,18.236,0.259,China,2012
2265,2012-07-01,20.389,0.276,China,2012
2266,2012-08-01,19.458,0.281,China,2012
2267,2012-09-01,14.479,0.306,China,2012
2268,2012-10-01,7.683999999999998,0.349,China,2012
2269,2012-11-01,-0.254,0.33,China,2012
2270,2012-12-01,-7.021999999999999,0.339,China,2012
2271,2013-01-01,-8.136999999999999,0.369,China,2013
2272,2013-02-01,-3.812,0.385,China,2013
2273,2013-03-01,3.819,0.311,China,2013
2274,2013-04-01,8.577,0.243,China,2013
2275,2013-05-01,14.824000000000002,0.171,China,2013
2276,2013-06-01,18.636,0.238,China,2013
2277,2013-07-01,20.482,0.153,China,2013
2278,2013-08-01,19.971,0.223,China,2013
2279,2013-09-01,18.89903286384977,0.3216699362843729,China,2013
2280,1990-01-01,-2.922,0.503,Georgia,1990
2281,1990-02-01,-0.207,0.162,Georgia,1990
2282,1990-03-01,3.4160000000000004,0.449,Georgia,1990
2283,1990-04-01,7.669,0.197,Georgia,1990
2284,1990-05-01,11.449000000000002,0.192,Georgia,1990
2285,1990-06-01,16.491,0.254,Georgia,1990
2286,1990-07-01,19.469,0.286,Georgia,1990
2287,1990-08-01,17.901,0.294,Georgia,1990
2288,1990-09-01,15.803,0.134,Georgia,1990
2289,1990-10-01,9.607,0.336,Georgia,1990
2290,1990-11-01,6.6370000000000005,0.459,Georgia,1990
2291,1990-12-01,0.818,0.36,Georgia,1990
2292,1991-01-01,-1.7979999999999998,0.286,Georgia,1991
2293,1991-02-01,-2.591,0.422,Georgia,1991
2294,1991-03-01,2.9530000000000003,0.501,Georgia,1991
2295,1991-04-01,9.086,0.255,Georgia,1991
2296,1991-05-01,11.472,0.278,Georgia,1991
2297,1991-06-01,16.914,0.237,Georgia,1991
2298,1991-07-01,20.2,0.3,Georgia,1991
2299,1991-08-01,19.271,0.371,Georgia,1991
2300,1991-09-01,15.107,0.232,Georgia,1991
2301,1991-10-01,12.067,0.344,Georgia,1991
2302,1991-11-01,4.806,0.279,Georgia,1991
2303,1991-12-01,-1.2019999999999995,0.256,Georgia,1991
2304,1992-01-01,-3.977,0.685,Georgia,1992
2305,1992-02-01,-3.631,0.617,Georgia,1992
2306,1992-03-01,1.525,0.456,Georgia,1992
2307,1992-04-01,6.737,0.416,Georgia,1992
2308,1992-05-01,10.760000000000002,0.226,Georgia,1992
2309,1992-06-01,15.826,0.527,Georgia,1992
2310,1992-07-01,17.730999999999995,0.293,Georgia,1992
2311,1992-08-01,18.4,0.413,Georgia,1992
2312,1992-09-01,13.998,0.443,Georgia,1992
2313,1992-10-01,9.897,0.258,Georgia,1992
2314,1992-11-01,3.454,0.206,Georgia,1992
2315,1992-12-01,-2.029,0.78,Georgia,1992
2316,1993-01-01,-3.633,0.64,Georgia,1993
2317,1993-02-01,-3.434,0.472,Georgia,1993
2318,1993-03-01,2.3440000000000003,0.516,Georgia,1993
2319,1993-04-01,6.792999999999999,0.257,Georgia,1993
2320,1993-05-01,11.795,0.373,Georgia,1993
2321,1993-06-01,15.443,0.322,Georgia,1993
2322,1993-07-01,17.95,0.324,Georgia,1993
2323,1993-08-01,18.616,0.353,Georgia,1993
2324,1993-09-01,14.761,0.289,Georgia,1993
2325,1993-10-01,9.354,0.434,Georgia,1993
2326,1993-11-01,-0.6760000000000002,0.499,Georgia,1993
2327,1993-12-01,-0.539,0.456,Georgia,1993
2328,1994-01-01,0.2550000000000003,0.356,Georgia,1994
2329,1994-02-01,-3.234,0.412,Georgia,1994
2330,1994-03-01,2.8480000000000003,0.284,Georgia,1994
2331,1994-04-01,10.053,0.444,Georgia,1994
2332,1994-05-01,12.564,0.253,Georgia,1994
2333,1994-06-01,15.423,0.286,Georgia,1994
2334,1994-07-01,18.812,0.358,Georgia,1994
2335,1994-08-01,18.24,0.303,Georgia,1994
2336,1994-09-01,17.490000000000002,0.508,Georgia,1994
2337,1994-10-01,11.587,0.326,Georgia,1994
2338,1994-11-01,3.925,0.409,Georgia,1994
2339,1994-12-01,-3.343,0.381,Georgia,1994
2340,1995-01-01,-0.2029999999999998,0.264,Georgia,1995
2341,1995-02-01,1.869,0.389,Georgia,1995
2342,1995-03-01,4.795999999999999,0.205,Georgia,1995
2343,1995-04-01,8.446,0.384,Georgia,1995
2344,1995-05-01,13.715,0.38,Georgia,1995
2345,1995-06-01,17.442,0.256,Georgia,1995
2346,1995-07-01,18.935,0.208,Georgia,1995
2347,1995-08-01,19.354,0.288,Georgia,1995
2348,1995-09-01,15.87,0.28,Georgia,1995
2349,1995-10-01,9.004000000000003,0.168,Georgia,1995
2350,1995-11-01,5.025,0.228,Georgia,1995
2351,1995-12-01,-1.122,0.13,Georgia,1995
2352,1996-01-01,-1.672,0.647,Georgia,1996
2353,1996-02-01,0.069,0.471,Georgia,1996
2354,1996-03-01,2.028,0.6,Georgia,1996
2355,1996-04-01,6.6690000000000005,0.408,Georgia,1996
2356,1996-05-01,14.524,0.347,Georgia,1996
2357,1996-06-01,15.158,0.27,Georgia,1996
2358,1996-07-01,20.109,0.158,Georgia,1996
2359,1996-08-01,19.177,0.247,Georgia,1996
2360,1996-09-01,14.772,0.364,Georgia,1996
2361,1996-10-01,9.846,0.1689999999999999,Georgia,1996
2362,1996-11-01,5.612,0.458,Georgia,1996
2363,1996-12-01,3.123,0.562,Georgia,1996
2364,1997-01-01,-0.92,0.8170000000000001,Georgia,1997
2365,1997-02-01,-1.742,0.471,Georgia,1997
2366,1997-03-01,0.5590000000000002,0.426,Georgia,1997
2367,1997-04-01,7.294,0.154,Georgia,1997
2368,1997-05-01,13.611,0.205,Georgia,1997
2369,1997-06-01,16.741,0.234,Georgia,1997
2370,1997-07-01,18.438,0.216,Georgia,1997
2371,1997-08-01,19.289,0.242,Georgia,1997
2372,1997-09-01,12.418,0.28,Georgia,1997
2373,1997-10-01,11.053,0.213,Georgia,1997
2374,1997-11-01,4.989,0.481,Georgia,1997
2375,1997-12-01,0.8779999999999999,0.644,Georgia,1997
2376,1998-01-01,-1.926,0.411,Georgia,1998
2377,1998-02-01,-1.973,0.385,Georgia,1998
2378,1998-03-01,2.814,0.438,Georgia,1998
2379,1998-04-01,10.47,0.483,Georgia,1998
2380,1998-05-01,13.494000000000002,0.35,Georgia,1998
2381,1998-06-01,18.762,0.215,Georgia,1998
2382,1998-07-01,19.961,0.118,Georgia,1998
2383,1998-08-01,20.515,0.243,Georgia,1998
2384,1998-09-01,15.898,0.258,Georgia,1998
2385,1998-10-01,11.795000000000002,0.233,Georgia,1998
2386,1998-11-01,6.327000000000001,0.37,Georgia,1998
2387,1998-12-01,2.168,0.329,Georgia,1998
2388,1999-01-01,1.0490000000000002,0.511,Georgia,1999
2389,1999-02-01,2.352,0.404,Georgia,1999
2390,1999-03-01,4.587,0.138,Georgia,1999
2391,1999-04-01,8.55,0.383,Georgia,1999
2392,1999-05-01,11.389,0.407,Georgia,1999
2393,1999-06-01,16.991,0.303,Georgia,1999
2394,1999-07-01,20.214,0.297,Georgia,1999
2395,1999-08-01,20.96,0.279,Georgia,1999
2396,1999-09-01,15.12,0.254,Georgia,1999
2397,1999-10-01,10.34,0.165,Georgia,1999
2398,1999-11-01,3.0810000000000004,0.166,Georgia,1999
2399,1999-12-01,2.597,0.6509999999999999,Georgia,1999
2400,2000-01-01,-2.1590000000000003,0.588,Georgia,2000
2401,2000-02-01,-0.2689999999999999,0.5660000000000001,Georgia,2000
2402,2000-03-01,2.08,0.695,Georgia,2000
2403,2000-04-01,11.125,0.5529999999999999,Georgia,2000
2404,2000-05-01,11.684,0.245,Georgia,2000
2405,2000-06-01,16.506,0.324,Georgia,2000
2406,2000-07-01,21.82,0.445,Georgia,2000
2407,2000-08-01,20.164,0.305,Georgia,2000
2408,2000-09-01,15.831,0.302,Georgia,2000
2409,2000-10-01,9.157,0.454,Georgia,2000
2410,2000-11-01,4.527,0.404,Georgia,2000
2411,2000-12-01,1.268,0.446,Georgia,2000
2412,2001-01-01,-0.7309999999999999,0.326,Georgia,2001
2413,2001-02-01,1.584,0.424,Georgia,2001
2414,2001-03-01,6.918000000000001,0.594,Georgia,2001
2415,2001-04-01,9.201,0.264,Georgia,2001
2416,2001-05-01,11.774,0.253,Georgia,2001
2417,2001-06-01,16.895,0.388,Georgia,2001
2418,2001-07-01,20.726,0.398,Georgia,2001
2419,2001-08-01,20.65,0.268,Georgia,2001
2420,2001-09-01,16.611,0.385,Georgia,2001
2421,2001-10-01,9.423,0.255,Georgia,2001
2422,2001-11-01,4.865,0.204,Georgia,2001
2423,2001-12-01,0.425,0.506,Georgia,2001
2424,2002-01-01,-2.59,0.8340000000000001,Georgia,2002
2425,2002-02-01,2.905,0.8079999999999999,Georgia,2002
2426,2002-03-01,5.888,0.328,Georgia,2002
2427,2002-04-01,6.511,0.366,Georgia,2002
2428,2002-05-01,11.758,0.253,Georgia,2002
2429,2002-06-01,16.160999999999998,0.17,Georgia,2002
2430,2002-07-01,20.283,0.342,Georgia,2002
2431,2002-08-01,18.76,0.253,Georgia,2002
2432,2002-09-01,17.137999999999998,0.396,Georgia,2002
2433,2002-10-01,11.452,0.485,Georgia,2002
2434,2002-11-01,6.573,0.609,Georgia,2002
2435,2002-12-01,-4.367,0.8029999999999999,Georgia,2002
2436,2003-01-01,0.2830000000000004,0.409,Georgia,2003
2437,2003-02-01,-1.2,0.422,Georgia,2003
2438,2003-03-01,0.2000000000000001,0.267,Georgia,2003
2439,2003-04-01,6.187,0.453,Georgia,2003
2440,2003-05-01,14.052,0.203,Georgia,2003
2441,2003-06-01,15.603000000000002,0.294,Georgia,2003
2442,2003-07-01,18.7,0.359,Georgia,2003
2443,2003-08-01,19.922,0.353,Georgia,2003
2444,2003-09-01,14.906,0.286,Georgia,2003
2445,2003-10-01,11.695,0.568,Georgia,2003
2446,2003-11-01,4.714,0.237,Georgia,2003
2447,2003-12-01,0.593,0.359,Georgia,2003
2448,2004-01-01,0.6060000000000003,0.547,Georgia,2004
2449,2004-02-01,0.911,0.595,Georgia,2004
2450,2004-03-01,4.561,0.403,Georgia,2004
2451,2004-04-01,7.572999999999999,0.43,Georgia,2004
2452,2004-05-01,12.125,0.309,Georgia,2004
2453,2004-06-01,16.305999999999997,0.35,Georgia,2004
2454,2004-07-01,18.26,0.238,Georgia,2004
2455,2004-08-01,20.113,0.22,Georgia,2004
2456,2004-09-01,15.873,0.242,Georgia,2004
2457,2004-10-01,10.804,0.425,Georgia,2004
2458,2004-11-01,5.129,0.389,Georgia,2004
2459,2004-12-01,-1.638,0.5329999999999999,Georgia,2004
2460,2005-01-01,-0.4349999999999998,0.236,Georgia,2005
2461,2005-02-01,-1.162,0.35,Georgia,2005
2462,2005-03-01,1.913,0.298,Georgia,2005
2463,2005-04-01,8.833,0.537,Georgia,2005
2464,2005-05-01,13.41,0.411,Georgia,2005
2465,2005-06-01,15.651000000000002,0.3720000000000001,Georgia,2005
2466,2005-07-01,20.698,0.584,Georgia,2005
2467,2005-08-01,20.491,0.395,Georgia,2005
2468,2005-09-01,16.301000000000002,0.237,Georgia,2005
2469,2005-10-01,9.606,0.184,Georgia,2005
2470,2005-11-01,5.351,0.318,Georgia,2005
2471,2005-12-01,2.305,0.369,Georgia,2005
2472,2006-01-01,-3.711,0.425,Georgia,2006
2473,2006-02-01,-0.502,0.428,Georgia,2006
2474,2006-03-01,4.958,0.36,Georgia,2006
2475,2006-04-01,8.436,0.262,Georgia,2006
2476,2006-05-01,12.66,0.34,Georgia,2006
2477,2006-06-01,19.046,0.36,Georgia,2006
2478,2006-07-01,18.41,0.399,Georgia,2006
2479,2006-08-01,22.971,0.196,Georgia,2006
2480,2006-09-01,16.153,0.234,Georgia,2006
2481,2006-10-01,11.597,0.285,Georgia,2006
2482,2006-11-01,4.023,0.209,Georgia,2006
2483,2006-12-01,-1.196,0.44,Georgia,2006
2484,2007-01-01,-0.5739999999999998,0.615,Georgia,2007
2485,2007-02-01,-0.6160000000000001,0.336,Georgia,2007
2486,2007-03-01,2.738,0.494,Georgia,2007
2487,2007-04-01,5.416,0.272,Georgia,2007
2488,2007-05-01,15.212,0.327,Georgia,2007
2489,2007-06-01,17.576,0.404,Georgia,2007
2490,2007-07-01,19.8,0.286,Georgia,2007
2491,2007-08-01,21.146,0.194,Georgia,2007
2492,2007-09-01,17.736,0.392,Georgia,2007
2493,2007-10-01,12.398,0.249,Georgia,2007
2494,2007-11-01,3.769,0.243,Georgia,2007
2495,2007-12-01,-0.29,0.213,Georgia,2007
2496,2008-01-01,-5.683,0.331,Georgia,2008
2497,2008-02-01,-2.369,0.495,Georgia,2008
2498,2008-03-01,7.593,0.471,Georgia,2008
2499,2008-04-01,11.037,0.236,Georgia,2008
2500,2008-05-01,11.341,0.334,Georgia,2008
2501,2008-06-01,15.896,0.276,Georgia,2008
2502,2008-07-01,19.897,0.329,Georgia,2008
2503,2008-08-01,21.207,0.375,Georgia,2008
2504,2008-09-01,16.153,0.278,Georgia,2008
2505,2008-10-01,10.856000000000002,0.332,Georgia,2008
2506,2008-11-01,6.045,0.249,Georgia,2008
2507,2008-12-01,-0.27,0.406,Georgia,2008
2508,2009-01-01,-1.3859999999999997,0.528,Georgia,2009
2509,2009-02-01,2.7710000000000004,0.431,Georgia,2009
2510,2009-03-01,3.723,0.332,Georgia,2009
2511,2009-04-01,6.212999999999999,0.292,Georgia,2009
2512,2009-05-01,12.42,0.181,Georgia,2009
2513,2009-06-01,17.86,0.336,Georgia,2009
2514,2009-07-01,19.742,0.32,Georgia,2009
2515,2009-08-01,17.264,0.247,Georgia,2009
2516,2009-09-01,14.65,0.335,Georgia,2009
2517,2009-10-01,12.69,0.286,Georgia,2009
2518,2009-11-01,5.877999999999999,0.345,Georgia,2009
2519,2009-12-01,2.8000000000000003,0.295,Georgia,2009
2520,2010-01-01,0.904,0.431,Georgia,2010
2521,2010-02-01,2.037,0.415,Georgia,2010
2522,2010-03-01,4.254,0.42,Georgia,2010
2523,2010-04-01,7.957999999999999,0.196,Georgia,2010
2524,2010-05-01,13.375,0.269,Georgia,2010
2525,2010-06-01,19.321,0.42,Georgia,2010
2526,2010-07-01,21.637,0.306,Georgia,2010
2527,2010-08-01,22.07,0.317,Georgia,2010
2528,2010-09-01,18.276,0.317,Georgia,2010
2529,2010-10-01,10.755999999999998,0.316,Georgia,2010
2530,2010-11-01,7.726000000000001,0.574,Georgia,2010
2531,2010-12-01,4.915,0.6609999999999999,Georgia,2010
2532,2011-01-01,-0.2819999999999998,0.5670000000000001,Georgia,2011
2533,2011-02-01,-1.97,0.275,Georgia,2011
2534,2011-03-01,2.974,0.302,Georgia,2011
2535,2011-04-01,6.53,0.317,Georgia,2011
2536,2011-05-01,12.417000000000002,0.253,Georgia,2011
2537,2011-06-01,16.855,0.274,Georgia,2011
2538,2011-07-01,21.249,0.222,Georgia,2011
2539,2011-08-01,19.243,0.264,Georgia,2011
2540,2011-09-01,15.407,0.159,Georgia,2011
2541,2011-10-01,9.449,0.315,Georgia,2011
2542,2011-11-01,0.0049999999999998,0.354,Georgia,2011
2543,2011-12-01,0.408,0.398,Georgia,2011
2544,2012-01-01,-1.7539999999999998,0.399,Georgia,2012
2545,2012-02-01,-4.292,0.178,Georgia,2012
2546,2012-03-01,0.1009999999999999,0.216,Georgia,2012
2547,2012-04-01,11.357,0.186,Georgia,2012
2548,2012-05-01,14.953,0.365,Georgia,2012
2549,2012-06-01,18.608,0.262,Georgia,2012
2550,2012-07-01,20.086,0.235,Georgia,2012
2551,2012-08-01,20.832,0.388,Georgia,2012
2552,2012-09-01,17.237000000000002,0.395,Georgia,2012
2553,2012-10-01,13.144,0.454,Georgia,2012
2554,2012-11-01,6.9030000000000005,0.455,Georgia,2012
2555,2012-12-01,0.273,0.8190000000000001,Georgia,2012
2556,2013-01-01,-0.7319999999999998,0.848,Georgia,2013
2557,2013-02-01,2.212,0.647,Georgia,2013
2558,2013-03-01,3.934,0.802,Georgia,2013
2559,2013-04-01,9.558,0.396,Georgia,2013
2560,2013-05-01,14.751,0.411,Georgia,2013
2561,2013-06-01,17.417,0.493,Georgia,2013
2562,2013-07-01,19.045,0.48,Georgia,2013
2563,2013-08-01,19.308,0.539,Georgia,2013
2564,2013-09-01,18.89903286384977,0.3216699362843729,Georgia,2013
2565,1990-01-01,18.557,0.278,India,1990
2566,1990-02-01,20.005,0.19,India,1990
2567,1990-03-01,22.989,0.301,India,1990
2568,1990-04-01,27.58,0.201,India,1990
2569,1990-05-01,29.199,0.283,India,1990
2570,1990-06-01,28.837,0.202,India,1990
2571,1990-07-01,26.53,0.224,India,1990
2572,1990-08-01,26.508000000000006,0.234,India,1990
2573,1990-09-01,26.164,0.161,India,1990
2574,1990-10-01,24.00500000000001,0.288,India,1990
2575,1990-11-01,21.602,0.34,India,1990
2576,1990-12-01,18.16200000000001,0.134,India,1990
2577,1991-01-01,16.987000000000002,0.142,India,1991
2578,1991-02-01,20.454,0.132,India,1991
2579,1991-03-01,24.437,0.187,India,1991
2580,1991-04-01,27.351,0.092,India,1991
2581,1991-05-01,30.459,0.209,India,1991
2582,1991-06-01,29.034,0.201,India,1991
2583,1991-07-01,27.572000000000006,0.274,India,1991
2584,1991-08-01,26.290000000000006,0.228,India,1991
2585,1991-09-01,26.508000000000003,0.187,India,1991
2586,1991-10-01,24.381,0.192,India,1991
2587,1991-11-01,20.628,0.187,India,1991
2588,1991-12-01,17.64,0.198,India,1991
2589,1992-01-01,17.102,0.202,India,1992
2590,1992-02-01,18.975,0.27,India,1992
2591,1992-03-01,24.228,0.223,India,1992
2592,1992-04-01,27.746,0.218,India,1992
2593,1992-05-01,29.694000000000003,0.145,India,1992
2594,1992-06-01,29.914,0.283,India,1992
2595,1992-07-01,27.43,0.178,India,1992
2596,1992-08-01,26.256,0.124,India,1992
2597,1992-09-01,26.041,0.221,India,1992
2598,1992-10-01,24.423,0.131,India,1992
2599,1992-11-01,21.091,0.226,India,1992
